gene,h3k27me3_gm,h3k36me3_gm,mae_pred_gm,mae_prob_gm,h3k27me3_k5,h3k36me3_k5,mae_pred_k5,mae_prob_k5,switch,is_sig_paralog,is_nsig_paralog
TCAF2,0.02557654235111563,0.030927283428754882,1,0.6012481644302157,0.022473112526084863,0.04211258561643835,1,0.5850103200819999,MAE in both,False,True
CMSS1,0.280806891754508,0.5081598801433999,0,0.2818139490008468,0.3480657071004334,0.597388698630137,0,0.24781285616682558,BAE in both,False,False
ZC3H8,0.21231740596072557,0.739632939162074,0,0.08747643069555631,0.19144951575793248,0.8485659246575342,0,0.04910714221062957,BAE in both,False,True
UNCX,0.9368612552838568,0.012761517470169619,1,0.9834564635731902,0.9594948900422708,0.06330265410958905,1,0.9806442270301167,MAE in both,False,False
NUMA1,0.32709080207608754,0.9073786719460645,0,0.0618368592125808,0.5191824067633367,0.8491010273972602,0,0.15752668180988447,BAE in both,False,False
MFN2,0.4031248327893413,0.924768580448392,0,0.0754421342045541,0.4876665418160415,0.929152397260274,0,0.10020438707954059,BAE in both,False,True
FAM65B,0.5073037615709776,0.5822676440687035,0,0.3990534906018314,0.8494301460752314,0.3436429794520548,1,0.8920299489204742,BAE→MAE (gained in cancer),False,False
ARFGEF3,0.8531756648295789,0.2811279362191664,1,0.9194017717258297,0.8542993204558832,0.284353595890411,1,0.918548101931664,MAE in both,False,False
EPS8L3,0.878003103429825,0.1496602279415699,1,0.9600498083314389,0.8411364974048906,0.4005244006849315,1,0.8580145806821787,MAE in both,False,True
ZNF410,0.1375675531061052,0.9568730269142276,0,0.023922028327823766,0.08732409438707261,0.8957084760273972,0,0.02646314359078751,BAE in both,False,False
KNG1,0.850874846166194,0.40012841778586333,1,0.8628489755264337,0.8382470972229654,0.4149721746575342,1,0.8476618957376447,MAE in both,False,False
ACAP3,0.2377869334902884,0.35641286318155063,0,0.4115852761561933,0.7274867569158329,0.5397046232876712,1,0.660693773201826,BAE→MAE (gained in cancer),False,True
PRR29,0.7222430306597464,0.5130290545240516,1,0.6850606463914833,0.3863235058055541,0.4432791095890411,0,0.44995117729252965,MAE→BAE (lost in cancer),False,False
NARFL,0.531756648295789,0.8503932794692065,0,0.16333169737816056,0.5873508480924609,0.695847602739726,0,0.3421217680836948,BAE in both,False,False
NOS1,0.8441329124083685,0.2170795655198245,1,0.9378529589958,0.8868318262079298,0.1659888698630137,1,0.958260440938213,MAE in both,False,True
PLEKHG7,0.6306383434105624,0.5044143613890524,1,0.6128204624522439,0.7967253464604848,0.4428510273972603,1,0.804669828988945,MAE in both,False,False
DPRX,0.3315319171705281,0.3051527636577666,1,0.5655730065899431,0.8137407030873776,0.3336900684931507,1,0.882907904967362,MAE in both,False,False
IRX5,0.9874257584675478,0.08834073519182407,1,0.980387741568434,0.4318583123762641,0.5023544520547946,0,0.4224648826505485,MAE→BAE (lost in cancer),False,True
NFATC3,0.2777569693402536,0.6531114559366472,0,0.15958506206247017,0.1877575044143614,0.773169948630137,0,0.06871353671436803,BAE in both,False,True
USP50,0.5498956605489861,0.4821552785060731,1,0.5624630908567579,0.45042538391567233,0.4765625,0,0.47187868284312656,MAE→BAE (lost in cancer),False,True
CDK20,0.8782171330729306,0.3354379581572048,1,0.9059620878196475,0.7733426079512012,0.10236515410958905,1,0.9525982984676544,MAE in both,False,True
GPAT3,0.5588849055594199,0.32912408368559043,1,0.738880108282565,0.4133447482476323,0.5134845890410958,0,0.3916679067663058,MAE→BAE (lost in cancer),False,True
CUEDC1,0.8256193482797367,0.41575258173256996,1,0.8406214487312234,0.931831558670876,0.24609375,1,0.9486418058176471,MAE in both,False,False
MORF4L1,0.13360800470865214,0.9474022152068061,0,0.024658192479513483,0.05596875167210659,0.955158390410959,0,0.017613755855883394,BAE in both,False,True
PACS2,0.6159238054470544,0.42426026004601636,1,0.6891245844113053,0.3861094761624485,0.2246896404109589,1,0.7057375406849496,MAE in both,False,True
POP4,0.5220182995344855,0.8684787843116272,0,0.14666264307100052,0.3992187918026647,0.7258133561643836,0,0.176313430128279,BAE in both,False,False
ACO2,0.5208411364974049,0.8406014232971266,0,0.16405459689915278,0.5217507624806036,0.815068493150685,0,0.18256810432803436,BAE in both,True,True
CANX,0.27438600246134087,0.9828776285515544,0,0.03562028422948693,0.28449890309807907,0.9602418664383562,0,0.041197303136085765,BAE in both,False,True
GPR65,0.42351115629514685,0.5799133179945423,0,0.32575408694623226,0.157579324736476,0.5079195205479452,0,0.19480757351676584,BAE in both,False,True
GCSH,0.36920113435710844,0.6460484777141634,0,0.21980570387622259,0.3587136818449355,0.8124464897260274,0,0.10645145408718293,BAE in both,False,False
ANK3,0.6973620846487238,0.28069987693295523,1,0.8609726044508796,0.5930761410455349,0.4448309075342466,1,0.6467638856687674,MAE in both,False,True
KIFC1,0.31152014554015733,0.938519985017925,0,0.050496309419239126,0.6335277435924875,0.9194670376712328,0,0.1717254487441027,BAE in both,False,True
TRMT10B,0.35502167050136446,0.6676119642570496,0,0.19328987702059422,0.3209909572475788,0.7440068493150684,0,0.12577224726970754,BAE in both,False,True
EPHA1,0.7816897640323185,0.4024292364492482,1,0.8257290649543072,0.9680025683557173,0.3232555650684932,1,0.9357463056238544,MAE in both,False,True
ITGBL1,0.5755792177216544,0.22045053239873721,1,0.8376726102366012,0.062282626143720904,0.2852632705479452,0,0.3323772414166531,MAE→BAE (lost in cancer),False,True
WNK1,0.12081973353309433,0.8493231312536786,0,0.03750769469844967,0.12429771523355984,0.8382919520547946,0,0.040041531093593964,BAE in both,False,True
CDC123,0.16020118786451923,0.9608325753116806,0,0.025600671515606264,0.2863716624752528,0.8703981164383562,0,0.0631213768698157,BAE in both,False,False
SLC35G3,0.5396222376799187,0.2709080207608754,1,0.7774854787064079,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,True
DOK4,0.758307025523035,0.49307079030445716,1,0.7344442200491377,0.6570710043341003,0.4952375856164384,1,0.6475668074508912,MAE in both,False,True
SPTBN2,0.8758628069987693,0.36154957461608433,1,0.8935423529727958,0.6433195997645674,0.6975064212328768,0,0.3913016753667319,MAE→BAE (lost in cancer),False,True
TEX13A,0.8259939001551715,0.034833324415431535,1,0.9718111452544361,0.4341056236288726,0.01953125,1,0.8883427180224588,MAE in both,False,True
TRAM2,0.3063299266948472,0.6523088447750013,0,0.17581518119771758,0.5207341216758521,0.5759310787671232,0,0.4193674554742424,BAE in both,False,True
GLIS1,0.9119803092728342,0.18583123762641127,1,0.9583090406636408,0.9632404087966183,0.1834867294520548,1,0.9660421244702633,MAE in both,False,True
ETHE1,0.5045213762106052,0.5828562255872438,0,0.39573816917992866,0.17935684092246776,0.2741866438356164,0,0.4545409371394821,BAE in both,False,True
UBE2A,0.4607523141955161,0.6810958317727005,0,0.25365026788052286,0.18021295949489005,0.7146297089041096,0,0.08722414707127643,BAE in both,False,True
FGG,0.7748943228637166,0.4491412060570389,1,0.7856466817182646,0.7004655144737546,0.1543771404109589,1,0.9211225978748089,MAE in both,False,True
C16ORF87,0.3983626732302424,0.7271657124511745,0,0.17486184107136857,0.16678259939001552,0.6933326198630136,0,0.09145791026409884,BAE in both,False,False
AGBL5,0.10219915458290973,0.8254588260474076,0,0.03913906763685835,0.5619348279736743,0.6881956335616438,0,0.32824022432368133,BAE in both,False,True
APOC1,0.7775161859917599,0.0709508266894965,1,0.9597537172095305,0.3780833645459896,0.3665988869863014,1,0.5360226339444182,MAE in both,False,False
ANGPTL7,0.04810316228797688,0.8915939857670288,0,0.02322077230993385,0.3118411900048157,0.893728595890411,0,0.06225767834076065,BAE in both,False,True
KLHDC7A,0.9345069292096956,0.20257905719942212,1,0.9585537056749334,0.9941141848145968,0.0720783390410959,1,0.9823323123442106,MAE in both,False,True
CAMK2D,0.10011236556263042,0.608646797581465,0,0.10515736678818303,0.2745465246936701,0.3802440068493151,0,0.4182002538287452,BAE in both,False,True
AFF1,0.263363475841404,0.8180748033602654,0,0.07375894798723,0.3673818823907111,0.7367829623287672,0,0.1517690038236815,BAE in both,False,True
TRAPPC6A,0.47610894108834073,0.45957515115843545,1,0.5180149112534018,0.5950024078334849,0.3778360445205479,1,0.7195741201876796,MAE in both,False,True
SYDE1,0.6829685911498743,0.2969661298089785,1,0.8437847342573799,0.886029215046284,0.4827696917808219,1,0.8278508043574851,MAE in both,False,True
TXNDC5,0.5285462036492055,0.985285462036492,0,0.09025100555318395,0.5982128524800685,0.9515732020547946,0,0.13348537716175843,BAE in both,False,True
RNF103-CHMP3,0.3431430253090053,0.5140456953288031,0,0.3275603615968403,0.4217989191503023,0.5170162671232876,0,0.3954546198864351,BAE in both,False,False
ACADSB,0.15367328374979936,0.5685162394991706,0,0.1502228718930414,0.29530740007491035,0.5554366438356164,0,0.24763609805124032,BAE in both,False,True
TADA3,0.5674995986944191,0.7325699609395901,0,0.286428743637312,0.5824281663010327,0.7607555650684932,0,0.2703457500533773,BAE in both,False,False
XPO1,0.12927390443576436,0.9737278613087913,0,0.021365639869570005,0.07282358606667023,0.9792380136986302,0,0.016731607543761583,BAE in both,False,False
SERPINA7,0.71892557119161,0.22649686981646958,1,0.897995979288466,0.0996307988656429,0.3734482020547945,0,0.2719386911258681,MAE→BAE (lost in cancer),False,True
C19ORF43,0.3567874150569854,0.8791267590561292,0,0.07845923263691862,0.6845203060623897,0.8444991438356164,0,0.26822375273076443,BAE in both,False,False
C12ORF45,0.09058804644443255,0.8855476483492963,0,0.02813223264346473,0.4356038311306116,0.961472602739726,0,0.07182856706164896,BAE in both,False,False
STOML1,0.2090534539033656,0.5472202900101664,0,0.19621580634982067,0.6664883086307454,0.5486408390410958,1,0.5944553500545817,BAE→MAE (gained in cancer),False,True
KATNAL1,0.2321151479479908,0.545936112151533,0,0.2119739105171755,0.27904114719888706,0.6058968321917808,0,0.1940743330051757,BAE in both,False,True
TIAL1,0.13023703782973942,0.9431216223446948,0,0.024846948450997997,0.20611054631066403,0.9615796232876712,0,0.030404850904607737,BAE in both,False,True
PCBP1,0.09936326181176093,0.9051848681042325,0,0.026481012729963862,0.7215474343196533,0.9361087328767124,0,0.21263121064479937,BAE in both,False,True
HAPLN2,0.9884423992722993,0.35191824067633365,1,0.9319958865652547,0.8618973727861309,0.4667701198630137,1,0.825538323914595,MAE in both,False,True
TUFM,0.030338701910214566,0.9622237679918668,0,0.01541428344537035,0.8156669698753277,0.9118685787671232,0,0.30586957348062316,BAE in both,False,True
SPAG8,0.389854994916796,0.794585050029429,0,0.12819183952487503,0.4206752635239981,0.5829409246575342,0,0.320055149936098,BAE in both,False,False
ARHGAP5,0.3246294611803735,0.4949435496816309,0,0.3322558780382529,0.22655037722724597,0.6319563356164384,0,0.14696816795153905,BAE in both,False,False
LVRN,0.7582000107014821,0.3904970838461127,1,0.8208342618361679,0.6701803199743165,0.3868257705479452,1,0.7674244341249509,MAE in both,False,True
GDNF,0.9301193215260314,0.12493980416287656,1,0.9708612392007867,0.9299587992937022,0.1816138698630137,1,0.9618150843236646,MAE in both,False,True
SULF2,0.8260474075659479,0.4377441275616673,1,0.825813453174528,0.9623307828134197,0.3220248287671233,1,0.93476223139309,MAE in both,False,True
BFSP1,0.8549949167959763,0.3192787201027342,1,0.9049540166747898,0.8148108513029054,0.3056506849315068,1,0.8968361602247149,MAE in both,False,False
TTLL1,0.5335759002621863,0.342286906736583,1,0.7059447009682007,0.6907271657124512,0.0899507705479452,1,0.9391559134513162,MAE in both,False,True
CST8,0.6099844828508748,0.10289475092300283,1,0.9133533369781847,0.7134143078816416,0.09289383561643835,1,0.9432900073598859,MAE in both,False,True
SLC39A14,0.3486007812081973,0.7029268553694686,0,0.16411178568952006,0.4174113114666381,0.685199058219178,0,0.21926644806497902,BAE in both,False,True
PANK1,0.11038578843169779,0.6408047514580769,0,0.0945637957329476,0.16993953662582267,0.6348994006849316,0,0.11964684241289249,BAE in both,False,True
OR2L2,0.8351436673979347,0.012761517470169619,1,0.9755155036189714,0.7076890149285676,0.4356806506849315,1,0.7504077160700016,MAE in both,False,False
SLC30A10,0.8868853336187061,0.19391085665364652,1,0.9524100541133138,0.4109369147626946,0.897099743150685,0,0.08794750536970053,MAE→BAE (lost in cancer),False,True
ANTXR2,0.33784579164214246,0.5070362245170956,0,0.33058072150522183,0.07014821552785061,0.7069242294520548,0,0.06048028051050234,BAE in both,False,True
NEUROD6,0.7595912033816684,0.052116218096206327,1,0.9606039756257105,0.3639039006902456,0.05249357876712329,1,0.8369114109364441,MAE in both,False,True
NBPF6,0.02118893466745144,0.026058109048103163,1,0.6028578041902783,0.02477393118946974,0.04414597602739726,1,0.5847766384090972,MAE in both,False,True
DNAJB2,0.18748996736047943,0.7472844989030981,0,0.07725823883890226,0.6523623521857778,0.4319884417808219,1,0.7112203835196546,BAE→MAE (gained in cancer),False,True
ZNF619,0.3171919310824549,0.7209588528011129,0,0.13701468153666485,0.4461982984643373,0.665667808219178,0,0.2572111044718222,BAE in both,False,False
ST13,0.11284712932741185,0.9092514313232383,0,0.027345658988535606,0.05976777783723046,0.9387307363013698,0,0.019351229626107667,BAE in both,False,False
CCL3L3,0.7318208571887206,0.5771309326341698,1,0.6222537510593377,0.9480443041361228,0.4928296232876712,1,0.8538215238179581,MAE in both,False,True
ATP13A3,0.40478356252340947,0.9479907967253465,0,0.0682564213161312,0.11835839263738028,0.9064640410958904,0,0.028303364846712326,BAE in both,False,True
RYBP,0.38643052062710687,0.5770774252233934,0,0.29747314332592323,0.2206110546310664,0.6505779109589042,0,0.13311983829727686,BAE in both,False,True
FURIN,0.3065974637487292,0.7027128257263631,0,0.14281153048497092,0.30905880464444324,0.7962328767123288,0,0.09595457286608494,BAE in both,False,True
IL17RD,0.8871528706725882,0.2865856921183584,1,0.9269688253594095,0.9021884531007545,0.1740154109589041,1,0.9590878031093317,MAE in both,False,False
RBBP8,0.18856011557600727,0.7334260795120124,0,0.08258455179922172,0.3337257210123602,0.8430008561643836,0,0.08499918991565675,BAE in both,False,False
TESPA1,0.3366151211942854,0.7883781903793675,0,0.10949422330449848,0.6892289582107122,0.464308647260274,1,0.708308611847353,BAE→MAE (gained in cancer),False,False
FXR2,0.45117448766654183,0.9300123067044785,0,0.08764389875412995,0.26609235379100005,0.7425620719178082,0,0.10454432735309101,BAE in both,False,True
KIT,0.7831879715340575,0.22954679223072397,1,0.9178086300504354,0.7989191503023169,0.3877354452054795,1,0.8449850235011364,MAE in both,False,True
TRAF1,0.1010219915458291,0.9353630477821179,0,0.023054236115859994,0.6041521750762481,0.18439640410958905,1,0.8733569059182315,BAE→MAE (gained in cancer),False,True
CT47A6,0.009684841350527048,0.012761517470169619,1,0.6076898166208504,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,True
MPP4,0.7714698485740275,0.2896356145326128,1,0.8880446992146354,0.7980095243191182,0.2828553082191781,1,0.9010297465526584,MAE in both,False,True
MDM4,0.07271657124511745,0.901171812296003,0,0.024374218565825837,0.3068114933918348,0.9323630136986302,0,0.05106496427432611,BAE in both,False,True
GAL3ST1,0.7606613515971962,0.19112847129327412,1,0.9250840367339331,0.830702552303494,0.2786815068493151,1,0.9135590340036066,MAE in both,False,True
SSMEM1,0.7748408154529403,0.08721707956551983,1,0.9561033638999222,0.5138316656856975,0.4356271404109589,1,0.5838081924593697,MAE in both,False,False
ULBP2,0.7957622130665097,0.05495211086735513,1,0.965183487124643,0.7755364117930333,0.0916095890410959,1,0.9553034667815818,MAE in both,False,True
EIF4ENIF1,0.09518968377120231,0.9793461394403125,0,0.01823287449718824,0.08406014232971266,0.856806506849315,0,0.03147918183799328,BAE in both,False,False
CYP24A1,0.9116592648081759,0.3543260741612713,1,0.9091946800610788,0.9494890042270855,0.2300406678082192,1,0.9554140684774881,MAE in both,False,True
SMDT1,0.1268660709508267,0.8790732516453529,0,0.03332019859634053,0.34565787361549577,0.7382277397260274,0,0.1402313749705269,BAE in both,False,False
GGT5,0.6763336722136016,0.18797153405746697,1,0.9000089071345507,0.13992187918026647,0.0468214897260274,1,0.686159166954187,MAE in both,False,True
STC1,0.8114933918347691,0.36690031569372356,1,0.8638767961433347,0.6667558456846273,0.2559931506849315,1,0.8611244415388792,MAE in both,False,True
HDDC2,0.35143667397934614,0.8358392637380277,0,0.09352448683084152,0.18930921932687678,0.9484696061643836,0,0.030359688071355494,BAE in both,False,False
RHOU,0.9710524907699717,0.3731606827545615,1,0.9201757340009404,0.8715287067258816,0.3742508561643836,1,0.8857298626402532,MAE in both,False,True
L3MBTL1,0.7519396436406443,0.44791053560918187,1,0.7711188393907668,0.5844614479105356,0.5722388698630136,0,0.4858818729870389,MAE→BAE (lost in cancer),False,True
TXNDC9,0.11156295146877843,0.8913799561239232,0,0.029640880428173786,0.303440526512922,0.9119220890410958,0,0.05547036792593018,BAE in both,False,True
FAM83E,0.33121087270586974,0.3860024613408957,0,0.466149442424754,0.7701321633046176,0.0665667808219178,1,0.9594646354307035,BAE→MAE (gained in cancer),False,True
TACSTD2,0.922842313660442,0.04350152496120713,1,0.9797381123919151,0.7922307239552678,0.01953125,1,0.9701935227977712,MAE in both,False,True
